"","InvoiceID","Date","Time","Name","Gender","Age","Type","Branch","ProductLine","UnitPrice","Quantity","COGS","CustomerRating"
"795","OLI-FBV-006","1/23/2021","9:35:06","Reginald Kaufman","Male",69,"Normal","Olinger","Food and beverages",19.25,8,146.19,6.6
"796","OLI-FBV-007","2/23/2021","15:36:38","Pamela McDowell","Female",47,"Member","Olinger","Food and beverages",80.36,4,304.82,8.3
"797","OLI-FBV-008","3/24/2021","14:00:19","Cheryl Farmer","Female",19,"Normal","Olinger","Food and beverages",33.98,9,292.96,4.2
"798","OLI-FBV-009","1/8/2021","10:31:57","Kayla Harrison","Female",68,"Member","Olinger","Food and beverages",68.54,8,517.34,8.5
"799","OLI-FBV-010","2/22/2021","21:00:29","Nancy Bush","Female",50,"Member","Olinger","Food and beverages",30.41,1,28.97,8.4
"800","OLI-FBV-011","2/7/2021","20:08:23","Corinne Schneider","Female",60,"Normal","Olinger","Food and beverages",16.48,6,93.53,9.9
"801","OLI-FBV-012","1/19/2021","17:38:31","June Howe","Female",35,"Normal","Olinger","Food and beverages",43.18,8,330.58,8.3
"802","OLI-FBV-013","1/23/2021","12:21:16","Zach Holland","Male",84,"Member","Olinger","Food and beverages",38.47,8,300.13,7.7
"803","OLI-FBV-014","3/16/2021","13:55:22","Lauren McLaughlin","Female",67,"Normal","Olinger","Food and beverages",87.8,9,757.21,9.2
"804","OLI-FBV-015","2/17/2021","9:53:29","Lucille Freeman","Female",62,"Member","Olinger","Food and beverages",71.39,5,347.79,5.5
"805","OLI-FBV-016","1/16/2021","11:23:25","Robbie McGuire","Female",69,"Normal","Olinger","Food and beverages",93.26,9,804.46,8.8
"806","OLI-FBV-017","2/25/2021","10:26:34","Jan Davenport","Male",33,"Normal","Olinger","Food and beverages",48.61,1,47.02,4.4
"807","OLI-FBV-018","2/14/2021","8:45:36","Tim Duke","Male",51,"Member","Olinger","Food and beverages",99.37,2,190.01,5.2
"808","OLI-FBV-019","2/9/2021","13:22:07","Darla Schultz","Female",26,"Member","Olinger","Food and beverages",21.08,3,61.54,7.3
"809","OLI-FBV-020","2/26/2021","19:08:00","Kristen Chapman","Female",24,"Normal","Olinger","Food and beverages",22.93,9,201.4,5.5
"810","OLI-FBV-021","3/12/2021","12:45:10","Matt Lynch","Male",46,"Member","Olinger","Food and beverages",94.26,4,359.85,8.6
"811","OLI-FBV-022","1/30/2021","12:38:08","Lydia Carpenter","Female",84,"Normal","Olinger","Food and beverages",97.03,5,471.56,9.3
"812","OLI-FBV-023","2/27/2021","13:30:51","Susanne McGowan","Female",80,"Normal","Olinger","Food and beverages",94.47,8,714.56,9.1
"813","OLI-FBV-024","3/7/2021","17:50:55","Ramon Preston","Male",67,"Normal","Olinger","Food and beverages",99.79,2,189.61,8
"814","OLI-FBV-025","2/19/2021","16:11:47","Constance Lopez","Female",56,"Normal","Olinger","Food and beverages",41.24,4,158.62,7.1
"815","OLI-FBV-026","3/1/2021","21:30:02","Lorena Decker","Female",36,"Member","Olinger","Food and beverages",74.89,4,282.94,4.2
"816","OLI-FBV-027","3/11/2021","14:32:12","Salvatore Hunter","Male",80,"Normal","Olinger","Food and beverages",46.77,6,266.37,6
"817","OLI-FBV-028","3/25/2021","11:15:41","Rose Mann","Female",75,"Normal","Olinger","Food and beverages",39.43,6,223.44,9.4
"818","OLI-FBV-029","3/28/2021","12:35:16","Ann Avila","Female",55,"Member","Olinger","Food and beverages",38.6,3,109.56,7.5
"819","OLI-FBV-030","3/8/2021","15:47:49","Francisco Simmons","Male",64,"Normal","Olinger","Food and beverages",43.27,2,82.55,5.7
"820","OLI-FBV-031","3/8/2021","11:53:46","James Mann","Male",42,"Member","Olinger","Food and beverages",17.04,4,66.81,7
"821","OLI-FBV-032","1/15/2021","13:03:47","Les Gleason","Male",55,"Member","Olinger","Food and beverages",17.44,5,83.95,8.1
"822","OLI-FBV-033","2/14/2021","19:58:24","Danny Cantrell","Male",88,"Member","Olinger","Food and beverages",27.66,10,265.19,8.9
"823","OLI-FBV-034","2/23/2021","17:34:13","Morris House","Male",66,"Normal","Olinger","Food and beverages",35.89,1,35.15,7.9
"824","OLI-FBV-035","2/3/2021","19:12:58","Darryl Hoffman","Male",30,"Normal","Olinger","Food and beverages",40.52,5,193.42,4.5
"825","OLI-FBV-036","3/17/2021","14:50:12","Yvette Morton","Female",69,"Member","Olinger","Food and beverages",22.62,1,21.38,6.4
"826","OLI-FBV-037","2/9/2021","9:29:38","Greg Hanson","Male",89,"Normal","Olinger","Food and beverages",21.58,1,20.51,7.2
"827","OLI-FBV-038","2/2/2021","13:44:32","Juan Forbes","Male",70,"Normal","Olinger","Food and beverages",65.97,8,499.56,8.4
"828","OLI-FBV-039","1/27/2021","18:42:03","Diana Patterson","Female",41,"Normal","Olinger","Food and beverages",90.24,6,521.57,6.2
"829","OLI-FBV-040","3/26/2021","14:22:33","Mayra Cramer","Female",65,"Normal","Olinger","Food and beverages",16.31,9,142.93,8.4
"830","OLI-FBV-041","2/1/2021","11:50:26","Susie Howe","Female",28,"Member","Olinger","Food and beverages",87.48,6,505.59,5.1
"831","OLI-FBV-042","1/30/2021","16:41:17","Marisa Hooper","Female",69,"Member","Olinger","Food and beverages",98.52,10,945.87,4.5
"832","OLI-FBV-043","2/11/2021","14:50:02","Albert Patterson","Male",88,"Normal","Olinger","Food and beverages",89.2,10,859.27,4.4
"833","OLI-FBV-044","1/14/2021","16:16:08","Ben Cook","Male",45,"Normal","Olinger","Food and beverages",31.77,4,121.14,6.2
"834","OLI-FBV-045","1/7/2021","12:52:04","Steve Brewer","Male",34,"Normal","Olinger","Food and beverages",27.22,3,77.5,7.3
"835","OLI-FBV-046","3/14/2021","14:01:52","Franklin Cohen","Male",39,"Normal","Olinger","Food and beverages",77.56,10,758.95,6.9
"836","OLI-FBV-047","3/28/2021","21:46:11","Marina Alvarez","Female",73,"Member","Olinger","Food and beverages",49.79,4,195.03,6.4
"837","OLI-FBV-048","3/9/2021","14:11:20","Aurora Nelson","Female",58,"Member","Olinger","Food and beverages",98.97,9,865.75,6.7
"838","OLI-FBV-049","3/30/2021","18:59:08","Alberta Conner","Female",74,"Member","Olinger","Food and beverages",72.52,0,559.08,4
"839","OLI-FBV-050","2/12/2021","8:26:44","Molly Forbes","Female",41,"Member","Olinger","Food and beverages",87.1,10,848.01,9.9
"840","OLI-FBV-051","3/12/2021","10:12:19","Nathaniel Robbins","Male",51,"Member","Olinger","Food and beverages",55.04,7,364.19,5.2
"841","OLI-FBV-052","1/16/2021","15:44:20","Crystal Sherman","Female",26,"Normal","Olinger","Food and beverages",52.6,9,460.28,7.6
"842","OLI-FBV-053","1/21/2021","18:08:50","Simon Robbins","Male",74,"Member","Olinger","Food and beverages",68.98,1,66.49,4.8
"843","OLI-FBV-054","1/11/2021","9:04:45","Adriana Walters","Female",53,"Member","Olinger","Food and beverages",36.77,7,243.16,7.4
"844","OLI-FBV-055","1/14/2021","17:26:56","Bryan Farrell","Male",74,"Normal","Olinger","Food and beverages",84.83,1,80.98,8.8
"845","OLI-FBV-056","2/2/2021","16:46:17","Marsha Crawford","Female",78,"Member","Olinger","Food and beverages",38.42,-1,37.32,8.6
"846","OLI-FBV-057","2/6/2021","10:06:28","Shelia Duffy","Female",56,"Normal","Olinger","Food and beverages",52.42,1,49.96,6.3
"847","OLI-FBV-058","1/17/2021","16:45:56","Mohammad Wallace","Male",32,"Member","Olinger","Food and beverages",65.65,2,128.46,6
"848","OLI-FBV-059","2/13/2021","9:38:29","Janelle Dorsey","Female",58,"Member","Olinger","Food and beverages",14.87,2,28.21,8.9
"849","OLI-FBV-060","1/8/2021","14:37:58","Joanne Flynn","Female",62,"Member","Olinger","Food and beverages",72.88,9,632.26,4
"850","OLI-FBV-061","1/8/2021","20:29:07","Loren Peck","Male",30,"Member","Olinger","Food and beverages",24.31,3,70.93,4.3
"851","OLI-FBV-062","2/5/2021","21:50:46","Maribel Ritter","Female",36,"Member","Olinger","Food and beverages",47.27,6,274.26,8.8
"852","OLI-FBV-063","3/21/2021","15:12:25","Teresa Bishop","Female",65,"Normal","Olinger","Food and beverages",57.29,6,332.52,5.9
"853","OLI-FBV-064","1/13/2021","19:57:50","Deanna Boyer","Female",28,"Member","Olinger","Food and beverages",21.04,4,80.13,7.6
"854","OLI-FBV-065","1/10/2021","18:24:02","Ray Peters","Male",48,"Member","Olinger","Food and beverages",50.49,9,443.63,5.4
"855","OLI-FBV-066","1/19/2021","8:13:06","Marc Tucker","Male",30,"Member","Olinger","Food and beverages",59.59,4,231.48,9.8
"856","OLI-HBE-001","3/23/2021","19:21:56","Bobbie Hensley","Female",58,"Normal","Olinger","Health and beauty",54.92,8,424.85,7.6
"857","OLI-HBE-002","2/10/2021","18:09:20","Patrice Ryan","Female",69,"Normal","Olinger","Health and beauty",33.47,2,64.92,6.7
"858","OLI-HBE-003","1/22/2021","11:15:52","Eva Winter","Female",49,"Normal","Olinger","Health and beauty",20.38,5,98.51,6
"859","OLI-HBE-004","1/21/2021","15:21:06","Lena Floyd","Female",73,"Normal","Olinger","Health and beauty",99.19,6,569.96,5.5
"860","OLI-HBE-005","2/6/2021","8:19:23","Bernard Oliver","Male",61,"Normal","Olinger","Health and beauty",89.75,1,84.76,6.6
"861","OLI-HBE-006","2/5/2021","9:49:34","Gloria Stanley","Female",19,"Member","Olinger","Health and beauty",98.21,3,281.95,7.8
"862","OLI-HBE-007","3/8/2021","12:06:11","Kristin Walters","Female",57,"Normal","Olinger","Health and beauty",81.3,6,466.59,5.3
"863","OLI-HBE-008","1/25/2021","15:20:45","Willard Carter","Male",49,"Member","Olinger","Health and beauty",90.5,10,855.08,8.1
"864","OLI-HBE-009","2/5/2021","12:17:13","Marcella Ochoa","Female",74,"Member","Olinger","Health and beauty",68.6,10,662.83,9.1
"865","OLI-HBE-010","3/8/2021","20:31:30","Irene Stout","Female",26,"Normal","Olinger","Health and beauty",46.26,6,267.93,9.5
"866","OLI-HBE-011","3/19/2021","21:29:59","Howard Lambert","Male",72,"Normal","Olinger","Health and beauty",66.14,4,254.33,5.6
"867","OLI-HBE-012","1/28/2021","12:22:20","Leon Moses","Male",87,"Member","Olinger","Health and beauty",86.8,3,251.63,9.9
"868","OLI-HBE-013","1/25/2021","20:49:25","Garry James","Male",30,"Normal","Olinger","Health and beauty",34.31,8,264.99,5.7
"869","OLI-HBE-014","3/26/2021","21:57:58","Alfonso Bennett","Male",55,"Member","Olinger","Health and beauty",43.7,2,85.53,4.9
"870","OLI-HBE-015","3/12/2021","18:50:29","Luther Holden","Male",44,"Normal","Olinger","Health and beauty",41.5,4,161.53,8.2
"871","OLI-HBE-016","1/28/2021","8:21:25","Rodolfo Sims","Male",81,"Normal","Olinger","Health and beauty",17.41,5,84.6,4.9
"872","OLI-HBE-017","1/3/2021","14:07:23","Lucinda Randall","Female",70,"Member","Olinger","Health and beauty",21.12,2,40.13,9.7
"873","OLI-HBE-018","3/11/2021","13:06:23","Ethel Carrillo","Female",65,"Member","Olinger","Health and beauty",29.67,7,201.8,8.1
"874","OLI-HBE-019","2/18/2021","21:38:34","Eddie Curry","Male",61,"Member","Olinger","Health and beauty",44.07,4,167.14,8.4
"875","OLI-HBE-020","1/18/2021","10:51:31","Sylvia Perez","Female",78,"Normal","Olinger","Health and beauty",39.42,1,38.08,8.4
"876","OLI-HBE-021","1/22/2021","17:35:51","Rita Riddle","Female",19,"Member","Olinger","Health and beauty",81.51,1,77.06,9.2
"877","OLI-HBE-022","2/8/2021","8:52:36","Whitney Woods","Female",72,"Member","Olinger","Health and beauty",37.15,7,253.28,7.7
"878","OLI-HBE-023","1/1/2021","21:37:53","Bill Freeman","Male",57,"Normal","Olinger","Health and beauty",62.87,2,120.66,5
"879","OLI-HBE-024","1/3/2021","16:03:41","Grant Alvarado","Male",33,"Member","Olinger","Health and beauty",75.88,1,72.59,7.1
"880","OLI-HBE-025","3/3/2021","9:26:25","Ruben Witt","Male",67,"Member","Olinger","Health and beauty",46.53,6,264.93,4.3
"881","OLI-HBE-026","3/30/2021","19:39:37","Keith Dennis","Male",90,"Normal","Olinger","Health and beauty",70.21,6,406.77,7.4
"882","OLI-HBE-027","2/16/2021","16:32:36","Isabel Brewer","Female",80,"Member","Olinger","Health and beauty",47.71,6,272.08,4.4
"883","OLI-HBE-028","2/15/2021","10:34:28","Devin Durham","Male",42,"Normal","Olinger","Health and beauty",33.64,8,260.7,9.3
"884","OLI-HBE-029","2/7/2021","19:39:45","Myron Ho","Male",32,"Normal","Olinger","Health and beauty",58.95,10,575.05,8.1
"885","OLI-HBE-030","2/4/2021","9:20:37","Natalie Lehman","Female",79,"Normal","Olinger","Health and beauty",13.85,9,118,6
"886","OLI-HBE-031","2/6/2021","15:46:20","Alberta Knox","Female",69,"Member","Olinger","Health and beauty",28.5,8,218.51,6.6
"887","OLI-HBE-032","3/10/2021","18:23:56","Bobby Hutchinson","Male",49,"Member","Olinger","Health and beauty",81.95,10,791.85,6
"888","OLI-HBE-033","1/15/2021","20:20:24","Johnnie Dalton","Male",65,"Member","Olinger","Health and beauty",81.23,7,556.23,9
"889","OLI-HBE-034","2/27/2021","16:19:02","Lola Cline","Female",41,"Member","Olinger","Health and beauty",85.87,7,570.2,8
"890","OLI-HBE-035","3/5/2021","16:05:13","Ismael Ortiz","Male",50,"Member","Olinger","Health and beauty",65.31,7,442.09,4.2
"891","OLI-HBE-036","2/19/2021","15:53:13","Saul Jarvis","Male",72,"Normal","Olinger","Health and beauty",21.8,8,165.42,8.3
"892","OLI-HBE-037","2/24/2021","20:41:08","Heather Baxter","Female",84,"Member","Olinger","Health and beauty",10.16,5,48.31,4.1
"893","OLI-HBE-038","1/23/2021","17:56:04","Lloyd Cabrera",NA,47,"Normal","Olinger","Health and beauty",10.99,5,52.02,9.3
"894","OLI-HBE-039","1/14/2021","16:38:27","Kyle Kent","Male",23,"Member","Olinger","Health and beauty",60.47,3,175.7,5.6
"895","OLI-HBE-040","2/15/2021","21:41:22","Gilbert Roe","Male",59,"Member","Olinger","Health and beauty",68.55,4,260.24,9.2
"896","OLI-HBE-041","1/14/2021","09:45:43","Santiago Sexton","Male",53,"Normal","Olinger","Health and beauty",53.19,7,363.51,5
"897","OLI-HBE-042","1/26/2021","15:09:59","Curtis Eaton","Male",63,"Member","Olinger","Health and beauty",33.81,3,98.55,7.3
"898","OLI-HBE-043","1/17/2021","09:15:19","Carolyn Jordan","Female",29,"Member","Olinger","Health and beauty",62.82,2,122.13,4.9
"899","OLI-HBE-044","2/21/2021","18:02:42","Toni Moody","Female",73,"Normal","Olinger","Health and beauty",83.66,5,397.7,7.2
"900","OLI-HBE-045","3/2/2021","10:44:37","Gary Law","Male",79,"Member","Olinger","Health and beauty",85.6,7,573.74,5.3
"901","OLI-HBE-046","2/14/2021","10:18:13","Carolina Frazier","Female",45,"Normal","Olinger","Health and beauty",58.32,2,111.85,6
"902","OLI-HBE-047","2/9/2021","11:19:33","Rogelio Ferguson","Male",32,"Normal","Olinger","Health and beauty",84.61,10,808.55,8.8
"903","OLI-HBE-048","1/20/2021","12:29:52","Pat Huber","Male",87,"Normal","Olinger","Health and beauty",64.08,7,427.34,7.6
"904","OLI-HBE-049","1/5/2021","12:43:41","Gabriela Grant","Female",23,"Normal","Olinger","Health and beauty",78.89,7,541.27,7.5
"905","OLI-HBE-050","1/23/2021","17:50:44","Gordon McNeil","Male",57,"Normal","Olinger","Health and beauty",99.96,7,664.59,6.1
"906","OLI-HBE-051","1/29/2021","19:46:30","Michael Galvan","Male",35,"Normal","Olinger","Health and beauty",40.35,1,38.71,6.2
"907","OLI-HML-001","2/24/2021","13:14:47","Katy Morales","Female",39,"Normal","Olinger","Home and lifestyle",73.56,10,702.08,8
"908","OLI-HML-002","2/2/2021","20:58:14","Charlie Stanton","Male",51,"Member","Olinger","Home and lifestyle",56.11,2,107.89,6.3
"909","OLI-HML-003","2/24/2021","14:58:42","Richard Kline","Male",55,"Normal","Olinger","Home and lifestyle",55.73,6,316.8,7
"910","OLI-HML-004","1/23/2021","14:18:35","Leslie Gould","Female",80,"Member","Olinger","Home and lifestyle",47.38,4,182.38,7.1
"911","OLI-HML-005","2/1/2021","18:40:39","Sarah Becker","Female",37,"Member","Olinger","Home and lifestyle",80.79,9,707.2,9.5
"912","OLI-HML-006","3/13/2021","10:28:30","Erick Rice","Male",64,"Member","Olinger","Home and lifestyle",63.91,8,488.9,4.6
"913","OLI-HML-007","1/16/2021","14:36:49","Nathaniel Shelton","Male",75,"Normal","Olinger","Home and lifestyle",95.58,10,929.74,4.8
"914","OLI-HML-008","1/28/2021","11:14:29","Monique Vance","Female",61,"Normal","Olinger","Home and lifestyle",69.81,4,263.79,5.9
"915","OLI-HML-009","3/18/2021","19:33:02","Monica Kane","Female",68,"Member","Olinger","Home and lifestyle",28.53,10,274.18,7.8
"916","OLI-HML-010","3/14/2021","18:01:31","Jeffrey Lopez","Male",66,"Normal","Olinger","Home and lifestyle",35.47,4,137.2,6.9
"917","OLI-HML-011","1/7/2021","17:28:10","Ingrid Davidson","Female",88,"Member","Olinger","Home and lifestyle",21.82,10,212.62,7.1
"918","OLI-HML-012","3/6/2021","08:03:40","Marcos Sanford","Male",67,"Normal","Olinger","Home and lifestyle",37,1,35.36,7.9
"919","OLI-HML-013","3/24/2021","18:43:38","Ricky Owens","Male",85,"Member","Olinger","Home and lifestyle",74.86,1,72.01,6.9
"920","OLI-HML-014","1/19/2021","09:28:38","Viola Hardin","Female",66,"Member","Olinger","Home and lifestyle",88.61,1,84.48,7.7
"921","OLI-HML-015","1/20/2021","21:53:23","Jennie Rush","Female",89,"Member","Olinger","Home and lifestyle",89.25,8,677.45,4.7
"922","OLI-HML-016","3/14/2021","12:35:41","Christi Finn","Female",25,"Normal","Olinger","Home and lifestyle",70.11,6,397.98,5.2
"923","OLI-HML-017","3/12/2021","18:27:09","Tyrone Patton","Male",77,"Normal","Olinger","Home and lifestyle",46.22,4,177.3,6.2
"924","OLI-HML-018","2/4/2021","08:33:15","Abel Atkins","Male",63,"Member","Olinger","Home and lifestyle",13.98,1,13.35,9.8
"925","OLI-HML-019","1/8/2021","11:00:52","Kelley Clifford","Female",35,"Normal","Olinger","Home and lifestyle",45.38,4,176.62,8.7
"926","OLI-HML-020","1/23/2021","11:18:35","Cora Sheppard","Female",84,"Member","Olinger","Home and lifestyle",83.77,6,477.71,5.4
"927","OLI-HML-021","1/30/2021","09:18:58","Kirk Marshall","Male",63,"Normal","Olinger","Home and lifestyle",22.96,1,21.81,4.3
"928","OLI-HML-022","3/5/2021","17:40:26","Fran Ramos","Female",28,"Member","Olinger","Home and lifestyle",12.12,10,118.14,8.4
"929","OLI-HML-023","1/27/2021","09:55:05","Jeff Gaines","Male",69,"Normal","Olinger","Home and lifestyle",69.4,2,134.91,9
"930","OLI-HML-024","2/9/2021","12:43:03","Jana Burch","Female",72,"Member","Olinger","Home and lifestyle",15.95,6,91.82,5.1
"931","OLI-HML-025","1/22/2021","08:59:22","Gregory Moyer","Male",75,"Member","Olinger","Home and lifestyle",39.39,5,189.64,8.7
"932","OLI-HML-026","3/20/2021","14:57:28","Joy Moon","Female",55,"Member","Olinger","Home and lifestyle",83.17,6,472.13,7.3
"933","OLI-HML-027","2/7/2021","17:02:48","Alvin Goodman","Male",47,"Normal","Olinger","Home and lifestyle",16.67,7,112.6,7.4
"934","OLI-HML-028","1/27/2021","11:36:42","Yvette Little","Female",66,"Member","Olinger","Home and lifestyle",24.24,7,165.08,9.4
"935","OLI-HML-029","1/12/2021","18:51:04","Andy Golden","Male",70,"Normal","Olinger","Home and lifestyle",97.5,10,950.07,8
"936","OLI-HML-030","3/19/2021","10:41:05","Maureen Kirby","Female",57,"Member","Olinger","Home and lifestyle",75.53,4,294.3,8.3
"937","OLI-HML-031","1/8/2021","17:45:28","Greg Sexton","Male",75,"Member","Olinger","Home and lifestyle",55.57,3,157.66,5.9
"938","OLI-HML-032","3/23/2021","12:30:10","Michele Pollard","Female",73,"Member","Olinger","Home and lifestyle",81.2,7,539.44,8.1
"939","OLI-HML-033","3/23/2021","15:15:42","Terry Sparks","Male",59,"Normal","Olinger","Home and lifestyle",55.61,7,376.2,8.5
"940","OLI-HML-034","1/30/2021","21:27:01","Clara Hayes","Female",20,"Member","Olinger","Home and lifestyle",10.53,5,50.22,5.8
"941","OLI-HML-035","3/3/2021","16:40:27","Renee Bradley","Female",73,"Normal","Olinger","Home and lifestyle",44.01,8,341.24,8.8
"942","OLI-HML-036","1/24/2021","19:10:35","Susana McFarland","Female",45,"Member","Olinger","Home and lifestyle",60.87,1,58.92,5.5
"943","OLI-HML-037","2/11/2021","09:14:10","Andres Allen","Male",23,"Member","Olinger","Home and lifestyle",86.69,5,415.47,9.4
"944","OLI-HML-038","2/20/2021","08:43:41","Stacey Jones","Female",37,"Member","Olinger","Home and lifestyle",86.27,1,82.8,7
"945","OLI-HML-039","3/15/2021","12:01:23","Julian Chandler","Male",31,"Normal","Olinger","Home and lifestyle",65.26,8,NA,6.3
"946","OLI-HML-040","3/24/2021","20:07:29","Doris Powers","Female",69,"Member","Olinger","Home and lifestyle",78.38,4,305.83,7.9
"947","OLI-HML-041","3/10/2021","10:11:04","Ann Burgess","Female",81,"Member","Olinger","Home and lifestyle",35.79,9,315.57,5.1
"948","OLI-HML-042","2/22/2021","12:05:21","Connie Cohen","Female",19,"Member","Olinger","Home and lifestyle",12.73,2,24.57,5.2
"949","OLI-HML-043","1/24/2021","15:27:22","Duane Grimes","Male",18,"Member","Olinger","Home and lifestyle",85.72,3,251.46,5.1
"950","OLI-HML-044","2/6/2021","14:13:41","Angel Koch","Male",57,"Member","Olinger","Home and lifestyle",35.81,5,174.33,7.9
"951","OLI-HML-045","1/9/2021","11:27:39","Yolanda Meyers","Female",56,"Normal","Olinger","Home and lifestyle",15.8,10,153.53,7.8
"952","OLI-STR-001","1/7/2021","16:00:05","Nina Patrick","Female",70,"Member","Olinger","Sports and travel",68.12,1,66.55,6.8
"953","OLI-STR-002","2/15/2021","10:41:53","Mabel Savage","Female",62,"Member","Olinger","Sports and travel",24.74,3,70.11,10
"954","OLI-STR-003","3/9/2021","08:37:28","Brad Dougherty","Male",72,"Member","Olinger","Sports and travel",48.91,5,232.98,6.6
"955","OLI-STR-004","3/5/2021","11:03:03","Aimee Lutz","Female",28,"Normal","Olinger","Sports and travel",83.06,7,564.36,4
"956","OLI-STR-005","1/26/2021","09:42:07","Gina Bond","Female",31,"Normal","Olinger","Sports and travel",44.86,10,427.73,8.2
"957","OLI-STR-006","1/12/2021","15:51:47","Vincent Palmer","Male",61,"Member","Olinger","Sports and travel",57.12,7,383.02,6.5
"958","OLI-STR-007","1/23/2021","17:23:39","Angela Wood","Female",67,"Member","Olinger","Sports and travel",89.8,10,855.14,5.4
"959","OLI-STR-008","3/11/2021","10:45:42","Ralph Jordan","Male",42,"Member","Olinger","Sports and travel",34.56,7,232.1,7.3
"960","OLI-STR-009","1/28/2021","14:21:12","Leanne Noble","Female",31,"Normal","Olinger","Sports and travel",80.97,8,621.26,9.3
"961","OLI-STR-010","1/30/2021","13:09:36","Anthony Garza","Male",26,"Normal","Olinger","Sports and travel",76.4,2,149.76,6.5
"962","OLI-STR-011","1/29/2021","11:52:09","Sue Roe","Female",77,"Member","Olinger","Sports and travel",19.15,6,112.03,6.8
"963","OLI-STR-012","1/11/2021","17:21:38","Elisa Graham","Female",85,"Member","Olinger","Sports and travel",87.16,2,167.93,9.7
"964","OLI-STR-013","3/2/2021","18:24:25","Marcia Cooper","Female",30,"Normal","Olinger","Sports and travel",14.39,2,27.77,7.2
"965","OLI-STR-014","1/31/2021","21:49:32","Rosemary Lynn","Female",36,"Normal","Olinger","Sports and travel",23.75,9,204.97,9.5
"966","OLI-STR-015","3/24/2021","17:45:06","Roland Cramer","Male",72,"Member","Olinger","Sports and travel",14.7,5,71.78,8.5
"967","OLI-STR-016","1/9/2021","15:40:48","Rochelle Collins","Female",82,"Normal","Olinger","Sports and travel",95.44,10,904.1,5.2
"968","OLI-STR-017","1/27/2021","20:55:49","Shelly Nolan","Female",52,"Normal","Olinger","Sports and travel",14.36,10,138.81,5.4
"969","OLI-STR-018","2/22/2021","09:52:13","Clint Ross","Male",57,"Normal","Olinger","Sports and travel",95.49,7,652.03,8.7
"970","OLI-STR-019","3/19/2021","16:54:19","Albert Merritt","Male",77,"Normal","Olinger","Sports and travel",99.24,9,860.9,9
"971","OLI-STR-020","1/20/2021","11:57:25","Gregg Steele","Male",39,"Member","Olinger","Sports and travel",82.93,4,313.81,9.6
"972","OLI-STR-021","2/3/2021","15:46:32","Elaine Rhodes","Female",75,"Normal","Olinger","Sports and travel",73.95,4,279.48,6.1
"973","OLI-STR-022","3/2/2021","15:36:40","Shannon Cook","Female",49,"Member","Olinger","Sports and travel",54.55,10,516.36,7.1
"974","OLI-STR-023","1/1/2021","17:55:25","Francine McLaughlin","Female",35,"Member","Olinger","Sports and travel",36.98,10,361.09,7
"975","OLI-STR-024","2/23/2021","12:43:20","Terrence Summers","Male",55,"Member","Olinger","Sports and travel",58.39,7,389.4,8.2
"976","OLI-STR-025","1/17/2021","19:08:42","Leonard King","Male",27,"Member","Olinger","Sports and travel",71.92,5,349.38,4.3
"977","OLI-STR-026","2/3/2021","09:15:43","Danielle Hooper","Female",40,"Normal","Olinger","Sports and travel",49.33,10,466.05,9.4
"978","OLI-STR-027","3/2/2021","10:36:22","Sandy Erickson","Female",84,"Normal","Olinger","Sports and travel",73.98,7,495.93,4.1
"979","OLI-STR-028","2/17/2021","18:42:25","Paulette Flowers","Female",34,"Normal","Olinger","Sports and travel",46.66,9,409.27,5.3
"980","OLI-STR-029","1/19/2021","14:38:50","Robert Terrell","Male",22,"Member","Olinger","Sports and travel",80.93,1,79.23,9
"981","OLI-STR-030","1/16/2021","21:32:28","Janis Gilmore","Female",76,"Member","Olinger","Sports and travel",15.49,2,29.76,6.3
"982","OLI-STR-031","1/16/2021","18:04:16","Arturo Heath","Male",56,"Member","Olinger","Sports and travel",17.14,7,114.19,7.9
"983","OLI-STR-032","2/21/2021","16:33:33","Dolores McDaniel","Female",68,"Normal","Olinger","Sports and travel",98.8,2,187.39,7.7
"984","OLI-STR-033","3/13/2021","12:33:30","Don Duke","Male",86,"Member","Olinger","Sports and travel",72.88,2,138.42,6.1
"985","OLI-STR-034","1/25/2021","21:24:08","Toni Hammond","Female",32,"Member","Olinger","Sports and travel",70.19,9,598.87,6.7
"986","OLI-STR-035","1/18/2021","21:58:59","Taylor Shaw","Female",85,"Member","Olinger","Sports and travel",90.63,9,785.63,5.1
"987","OLI-STR-036","1/2/2021","12:10:43","Marcella Mullins","Female",86,"Member","Olinger","Sports and travel",31.67,8,247.31,5.6
"988","OLI-STR-037","2/17/2021","15:30:15","Kris Cherry","Female",82,"Member","Olinger","Sports and travel",67.99,7,456.03,5.7
"989","OLI-STR-038","3/20/2021","09:05:11","Preston Shepard","Male",74,"Member","Olinger","Sports and travel",25.25,5,121.84,6.1
"990","OLI-STR-039","2/8/2021","20:33:52","Cherie Morales","Female",39,"Member","Olinger","Sports and travel",64.97,5,315.89,6.5
"991","OLI-STR-040","2/7/2021","09:54:32","Casey Doyle","Male",19,"Member","Olinger","Sports and travel",10.17,1,9.75,5.9
"992","OLI-STR-041","1/1/2021","18:51:49","Gladys Goldstein","Female",77,"Member","Olinger","Sports and travel",29.22,6,168.27,5
"993","OLI-STR-042","1/30/2021","19:26:26","Dena Hammond","Female",65,"Normal","Olinger","Sports and travel",22.38,1,21.53,8.6
"994","OLI-STR-043","3/14/2021","14:31:18","Ruben Shepherd","Male",57,"Member","Olinger","Sports and travel",42.85,1,41.93,9.3
